area,standard,question_type,question,reason,round
MS-ESS3,MS-ESS3-1,recall,What is a mineral resource?,llm_inappropriate,7
MS-ESS3,MS-ESS3-1,recall,What is groundwater?,llm_inappropriate,7
MS-ESS3,MS-ESS3-1,recall,How do plate tectonic processes affect where metal ore deposits are found?,llm_inappropriate,7
MS-ESS3,MS-ESS3-1,recall,What process causes minerals to concentrate in veins inside rock?,llm_inappropriate,7
MS-ESS3,MS-ESS3-1,recall,What is weathering?,llm_inappropriate,7
MS-ESS3,MS-ESS3-1,recall,What is erosion?,llm_inappropriate,7
MS-PS1,MS-PS1-3,recall,What natural resource is plastic most commonly made from?,duplicate,7
MS-PS1,MS-PS1-3,recall,What is polyester made from?,duplicate,7
MS-PS2,MS-PS2-3,recall,What happens to the strength of a magnetic force as two magnets are moved farther apart?,duplicate,7
MS-PS2,MS-PS2-5,recall,What is a gravitational field?,duplicate,7
MS-PS3,MS-PS3-3,recall,What is thermal energy?,duplicate,7
MS-PS3,MS-PS3-3,recall,What is conduction?,duplicate,7
MS-PS3,MS-PS3-3,recall,What is convection?,duplicate,7
MS-PS3,MS-PS3-3,recall,What is an insulator?,duplicate,7
MS-PS3,MS-PS3-3,recall,What is temperature?,duplicate,7
MS-PS3,MS-PS3-3,recall,What does it mean to minimize thermal energy transfer?,duplicate,7
MS-PS3,MS-PS3-3,recall,"What is a vacuum, and why does it reduce thermal energy transfer?",duplicate,7
MS-PS3,MS-PS3-3,recall,Why do metal spoons feel colder than wooden spoons at room temperature?,duplicate,7
MS-PS3,MS-PS3-3,recall,What is R-value in insulation?,duplicate,7
MS-PS4,MS-PS4-2,recall,What does it mean for a wave to be transmitted through a material?,duplicate,7
MS-PS4,MS-PS4-3,recall,What is an analog signal?,duplicate,7
MS-PS4,MS-PS4-3,recall,What is a digital signal?,duplicate,7
MS-PS4,MS-PS4-3,recall,What are the two possible values used in a binary digital signal?,duplicate,7
MS-PS4,MS-PS4-2,conceptual,Why can radio waves pass through the walls of your house but visible light cannot?,duplicate,7
MS-LS2,MS-LS2-3,recall,What is the original source of energy for most ecosystems on Earth?,duplicate,7
MS-LS2,MS-LS2-3,recall,What is the nitrogen cycle?,duplicate,7
MS-LS2,MS-LS2-3,recall,What is an abiotic factor in an ecosystem?,duplicate,7
MS-LS2,MS-LS2-3,recall,What is a biotic factor in an ecosystem?,duplicate,7
MS-LS2,MS-LS2-1,conceptual,Why do animal populations shrink when food becomes scarce?,duplicate,7
MS-LS3,MS-LS3-1,recall,What is an example of a harmful mutation?,duplicate,7
MS-LS3,MS-LS3-1,recall,What is a neutral mutation?,duplicate,7
MS-LS3,MS-LS3-1,recall,How many chromosomes do humans normally have in most body cells?,duplicate,7
MS-LS3,MS-LS3-1,recall,Where are chromosomes located in a cell?,duplicate,7
MS-LS3,MS-LS3-1,recall,Can mutations be passed from parents to offspring?,duplicate,7
MS-LS3,MS-LS3-2,conceptual,How does the process of forming sex cells (egg and sperm) help create genetic variation?,duplicate,7
MS-LS4,MS-LS4-6,recall,What does it mean when scientists talk about the 'frequency' of a trait in a population?,duplicate,7
MS-LS4,MS-LS4-2,conceptual,"Why do whales have tiny, hidden leg-like bones inside their bodies even though they don't use them?",duplicate,7
MS-LS4,MS-LS4-2,conceptual,Why do sharks and dolphins look so similar even though sharks are fish and dolphins are mammals?,duplicate,7
MS-ESS1,MS-ESS1-3,recall,What is the order of the eight planets in our solar system from closest to farthest from the Sun?,duplicate,7
MS-ESS1,MS-ESS1-3,recall,What is an astronomical unit (AU)?,duplicate,7
MS-ESS2,MS-ESS2-2,recall,What is weathering?,duplicate,7
MS-ESS2,MS-ESS2-2,recall,What is deposition in Earth science?,duplicate,7
MS-ESS2,MS-ESS2-3,conceptual,How does the shape of the continents help support the idea that they were once connected?,duplicate,7
MS-ESS3,MS-ESS3-1,recall,What geoscience process forms coal deposits?,duplicate,7
MS-ESS3,MS-ESS3-5,conceptual,Why do greenhouse gases like carbon dioxide cause Earth's temperature to rise?,duplicate,7
MS-PS1,MS-PS1-3,recall,What is a synthetic material?,fk_grade=10.0_out_of_band,8
MS-PS1,MS-PS1-3,recall,What is nylon made from?,fk_grade=0.5_out_of_band,8
MS-PS1,MS-PS1-3,recall,What does the word 'synthetic' mean in science?,fk_grade=3.8_out_of_band,8
MS-PS1,MS-PS1-3,recall,What is one example of a synthetic material used in medicine?,fk_grade=10.2_out_of_band,8
MS-PS1,MS-PS1-3,recall,What is a polymer?,fk_grade=3.7_out_of_band,8
MS-PS1,MS-PS1-3,recall,What natural resource is glass made from?,fk_grade=4.0_out_of_band,8
MS-PS1,MS-PS1-3,recall,"What is steel, and what natural resources is it made from?",fk_grade=4.8_out_of_band,8
MS-PS1,MS-PS1-3,recall,What is one environmental impact of producing synthetic plastics?,fk_grade=12.8_out_of_band,8
MS-PS1,MS-PS1-3,recall,"What is fertilizer, and where does the nitrogen in synthetic fertilizer come from?",fk_grade=10.4_out_of_band,8
MS-PS1,MS-PS1-3,recall,What natural resource is aluminum made from?,fk_grade=9.1_out_of_band,8
MS-PS1,MS-PS1-3,recall,"What is Kevlar, and what is it used for?",fk_grade=1.0_out_of_band,8
MS-PS1,MS-PS1-3,recall,"What is rubber, and can it come from natural sources?",fk_grade=4.8_out_of_band,8
MS-PS1,MS-PS1-3,recall,What is one benefit synthetic materials have brought to society?,fk_grade=11.9_out_of_band,8
MS-PS1,MS-PS1-1,conceptual,Why do different molecules have different properties even though they are all made of atoms?,fk_grade=9.9_out_of_band,8
MS-PS1,MS-PS1-1,conceptual,Why does a water molecule always have two hydrogen atoms and one oxygen atom instead of some other combination?,fk_grade=12.9_out_of_band,8
MS-PS1,MS-PS1-1,conceptual,"Why do some substances, like table salt, form large repeating structures instead of small individual molecules?",fk_grade=12.0_out_of_band,8
MS-PS1,MS-PS1-1,conceptual,Why does carbon dioxide have a different structure than water even though both molecules contain only two types of atoms?,fk_grade=11.7_out_of_band,8
MS-PS2,MS-PS2-3,recall,What is an electric force?,fk_grade=2.9_out_of_band,8
MS-PS2,MS-PS2-3,recall,What is a magnetic force?,fk_grade=2.9_out_of_band,8
MS-PS2,MS-PS2-3,recall,What are the two types of electric charges?,fk_grade=3.8_out_of_band,8
MS-PS2,MS-PS2-3,recall,What are the two poles of a magnet called?,fk_grade=1.0_out_of_band,8
MS-PS2,MS-PS2-3,recall,What happens when you bring the same poles of two magnets close together?,fk_grade=4.9_out_of_band,8
MS-PS2,MS-PS2-3,recall,How does increasing the amount of electric charge on an object affect the electric force it exerts?,fk_grade=9.8_out_of_band,8
MS-PS2,MS-PS2-3,recall,What is a magnetic field?,fk_grade=2.9_out_of_band,8
MS-PS2,MS-PS2-3,recall,What does it mean for a material to be a conductor of electricity?,fk_grade=9.4_out_of_band,8
MS-PS2,MS-PS2-3,recall,What is an electromagnet?,fk_grade=9.6_out_of_band,8
MS-PS2,MS-PS2-3,recall,How does increasing the number of coils of wire in an electromagnet affect its strength?,fk_grade=9.1_out_of_band,8
MS-PS2,MS-PS2-3,recall,What is the name of the law that describes how the electric force between two charges depends on the amount of charge and the distance between them?,fk_grade=10.7_out_of_band,8
MS-PS3,MS-PS3-3,recall,What is heat in science?,fk_grade=0.5_out_of_band,8
MS-PS3,MS-PS3-3,recall,In which direction does thermal energy naturally flow between two objects?,fk_grade=11.2_out_of_band,8
MS-PS3,MS-PS3-3,recall,What unit do scientists most commonly use to measure temperature?,fk_grade=9.6_out_of_band,8
MS-PS3,MS-PS3-3,recall,What is the purpose of a thermos (vacuum flask)?,fk_grade=3.7_out_of_band,8
MS-PS3,MS-PS3-3,recall,What does it mean to 'minimize thermal energy transfer' in an engineering design?,fk_grade=10.4_out_of_band,8
MS-PS3,MS-PS3-3,recall,What does it mean to 'maximize thermal energy transfer' in an engineering design?,fk_grade=10.4_out_of_band,8
MS-PS3,MS-PS3-3,recall,What is a heat sink?,fk_grade=-1.8_out_of_band,8
MS-PS3,MS-PS3-3,recall,What is the R-value of an insulating material?,fk_grade=9.7_out_of_band,8
MS-PS3,MS-PS3-1,conceptual,Why does a heavier object moving at the same speed as a lighter object have more kinetic energy?,fk_grade=9.8_out_of_band,8
MS-PS3,MS-PS3-1,conceptual,Why does doubling an object's speed increase its kinetic energy more than doubling its mass does?,fk_grade=10.6_out_of_band,8
MS-PS4,MS-PS4-3,recall,What does it mean to digitize a signal?,fk_grade=3.8_out_of_band,8
MS-PS4,MS-PS4-3,recall,What is noise in the context of signal transmission?,fk_grade=5.0_out_of_band,8
MS-PS4,MS-PS4-3,recall,Why are digital signals less affected by noise than analog signals?,fk_grade=9.1_out_of_band,8
MS-PS4,MS-PS4-3,recall,What is a pixel?,fk_grade=0.7_out_of_band,8
MS-PS4,MS-PS4-3,recall,What does the term 'bit' mean?,fk_grade=-1.4_out_of_band,8
MS-PS4,MS-PS4-3,recall,What kind of waves can carry digital signals through the air?,fk_grade=4.8_out_of_band,8
MS-PS4,MS-PS4-3,recall,What is one example of a technology that uses digitized signals to transmit information?,fk_grade=12.6_out_of_band,8
MS-PS4,MS-PS4-3,recall,What does 'encoding information' mean?,fk_grade=10.0_out_of_band,8
MS-PS4,MS-PS4-2,conceptual,Why does a mirror reflect light instead of letting it pass through?,fk_grade=4.8_out_of_band,8
MS-PS4,MS-PS4-2,conceptual,Why does a white shirt stay cooler in the sun than a black shirt?,fk_grade=2.5_out_of_band,8
MS-PS4,MS-PS4-2,conceptual,Why can you see objects through a glass window but not through a brick wall?,fk_grade=3.6_out_of_band,8
MS-PS4,MS-PS4-2,conceptual,Why does an echo happen when you shout near a large wall or cliff?,fk_grade=3.4_out_of_band,8
MS-PS4,MS-PS4-2,conceptual,Why does stained glass in a window let some colors of light through but block others?,fk_grade=4.7_out_of_band,8
MS-LS1,MS-LS1-3,recall,What is a cell?,fk_grade=-2.2_out_of_band,8
MS-LS1,MS-LS1-3,recall,What is a tissue in the human body?,fk_grade=3.8_out_of_band,8
MS-LS1,MS-LS1-3,recall,What is an organ?,fk_grade=0.7_out_of_band,8
MS-LS1,MS-LS1-3,recall,What is an organ system?,fk_grade=2.9_out_of_band,8
MS-LS1,MS-LS1-3,recall,What are the four main types of tissue found in the human body?,fk_grade=4.0_out_of_band,8
MS-LS1,MS-LS1-3,recall,"What is the correct order of organization from smallest to largest in the human body, starting with cells?",fk_grade=10.4_out_of_band,8
MS-LS1,MS-LS1-3,recall,What does the nervous system do?,fk_grade=2.5_out_of_band,8
MS-LS1,MS-LS1-3,recall,What are red blood cells?,fk_grade=-1.8_out_of_band,8
MS-LS1,MS-LS1-4,conceptual,How does a male bird performing an elaborate dance or song help it reproduce successfully?,fk_grade=9.1_out_of_band,8
MS-LS2,MS-LS2-3,recall,What is the water cycle?,fk_grade=2.9_out_of_band,8
MS-LS2,MS-LS2-3,recall,What is the carbon cycle?,fk_grade=2.9_out_of_band,8
MS-LS2,MS-LS2-3,recall,What is a food web?,fk_grade=-1.8_out_of_band,8
MS-LS2,MS-LS2-3,recall,What is photosynthesis?,fk_grade=13.1_out_of_band,8
MS-LS2,MS-LS2-3,recall,What is cellular respiration?,fk_grade=12.5_out_of_band,8
MS-LS2,MS-LS2-3,recall,What is a trophic level?,fk_grade=2.9_out_of_band,8
MS-LS2,MS-LS2-3,recall,What are abiotic factors in an ecosystem?,fk_grade=9.1_out_of_band,8
MS-LS3,MS-LS3-1,recall,What is a gene?,fk_grade=-2.2_out_of_band,8
MS-LS3,MS-LS3-1,recall,What is a mutation?,fk_grade=3.7_out_of_band,8
MS-LS3,MS-LS3-1,recall,What is a chromosome?,fk_grade=3.7_out_of_band,8
MS-LS3,MS-LS3-1,recall,What is a protein?,fk_grade=0.7_out_of_band,8
MS-LS3,MS-LS3-1,recall,What molecule carries the genetic instructions for making proteins?,fk_grade=11.5_out_of_band,8
MS-LS3,MS-LS3-1,recall,What is a beneficial mutation?,fk_grade=10.0_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,Why do offspring from asexual reproduction end up with the exact same genetic information as their parent?,fk_grade=12.6_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,Why does sexual reproduction produce offspring that are not identical to either parent?,fk_grade=12.2_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,How does a bacterium reproducing by splitting in two result in offspring with identical DNA?,fk_grade=13.1_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,Why is genetic variation important for a population that reproduces sexually?,fk_grade=17.7_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,How does a strawberry plant making new plants by sending out runners relate to the offspring having identical genes?,fk_grade=10.5_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,"Why don't identical twins have genetic variation between them, even though they were born from sexual reproduction?",fk_grade=13.3_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,How does the random shuffling of chromosomes during the formation of sex cells help create genetic variation?,fk_grade=11.9_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,Why would a population of organisms that only reproduces asexually be more at risk from a new disease than one that reproduces sexually?,fk_grade=15.4_out_of_band,8
MS-LS3,MS-LS3-2,conceptual,How does sexual reproduction result in more possible combinations of traits compared to asexual reproduction?,fk_grade=16.2_out_of_band,8
MS-LS4,MS-LS4-3,recall,What is an embryo?,fk_grade=3.7_out_of_band,8
MS-LS4,MS-LS4-3,recall,What is embryology?,fk_grade=13.1_out_of_band,8
MS-LS4,MS-LS4-3,recall,What does it mean when two species show similar patterns in their embryo development?,fk_grade=9.3_out_of_band,8
MS-LS4,MS-LS4-3,recall,Who was Ernst Haeckel?,fk_grade=0.7_out_of_band,8
MS-LS4,MS-LS4-3,recall,What is the term for the complete process by which a fertilized egg develops into a fully formed organism?,fk_grade=10.5_out_of_band,8
MS-LS4,MS-LS4-3,recall,Why do scientists compare embryos of different species instead of just comparing the fully grown adults?,fk_grade=12.0_out_of_band,8
MS-LS4,MS-LS4-3,recall,What are homologous structures?,fk_grade=9.6_out_of_band,8
MS-LS4,MS-LS4-6,recall,What is natural selection?,fk_grade=9.6_out_of_band,8
MS-LS4,MS-LS4-6,recall,What is a trait?,fk_grade=-2.2_out_of_band,8
MS-LS4,MS-LS4-6,recall,What does 'survival of the fittest' mean in science?,fk_grade=3.7_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,Why do scientists use anatomical similarities between organisms to figure out how closely related they are?,fk_grade=15.7_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,"How can a human arm, a bat wing, and a whale flipper all be so different in shape but still have the same basic bone structure?",fk_grade=9.1_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,Why do fossils of ancient organisms help scientists understand the evolutionary history of modern organisms?,fk_grade=17.8_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,"How does finding a transitional fossil, like Tiktaalik, help explain the relationship between fish and land animals?",fk_grade=12.6_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,"Why are the embryos of very different animals, like fish, chickens, and humans, so hard to tell apart in their early stages of development?",fk_grade=12.9_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,How do vestigial structures provide evidence that organisms evolved from ancestors with different body functions?,fk_grade=15.4_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,Why would two organisms that live in completely different environments still have very similar bone structures if they share a common ancestor?,fk_grade=13.9_out_of_band,8
MS-LS4,MS-LS4-2,conceptual,How does comparing the anatomy of a modern horse to fossil horses help scientists explain how the horse changed over time?,fk_grade=11.1_out_of_band,8
MS-LS4,MS-LS4-1,applied,"If a scientist finds shark teeth fossils in a rocky desert far from any ocean, what does that tell us about what that area used to be like?",fk_grade=11.3_out_of_band,8
MS-LS4,MS-LS4-1,applied,"If you find fossils of the same type of ancient fish in rock layers across three different continents, what pattern in the fossil record does that suggest?",fk_grade=12.0_out_of_band,8
MS-LS4,MS-LS4-1,applied,"A student notices that fossils of small, simple organisms are found in the oldest, deepest rock layers, while fossils of larger, more complex animals appear in newer layers above them. What does this pattern tell us about the history of life on Earth?",fk_grade=11.2_out_of_band,8
MS-ESS1,MS-ESS1-1,recall,What is a lunar phase?,fk_grade=0.5_out_of_band,8
MS-ESS1,MS-ESS1-1,recall,How long does it take the Moon to complete one full cycle of phases?,fk_grade=4.2_out_of_band,8
MS-ESS1,MS-ESS1-1,recall,What is a solar eclipse?,fk_grade=2.9_out_of_band,8
MS-ESS1,MS-ESS1-1,recall,What is a lunar eclipse?,fk_grade=2.9_out_of_band,8
MS-ESS1,MS-ESS1-1,recall,What causes Earth's seasons?,fk_grade=3.7_out_of_band,8
MS-ESS1,MS-ESS1-1,recall,What is the phase of the Moon called when the entire lit side faces Earth?,fk_grade=4.4_out_of_band,8
MS-ESS2,MS-ESS2-2,recall,What is a tectonic plate?,fk_grade=2.9_out_of_band,8
MS-ESS2,MS-ESS2-2,recall,What is deposition in geology?,fk_grade=12.3_out_of_band,8
MS-ESS2,MS-ESS2-2,recall,What is a glacier?,fk_grade=0.7_out_of_band,8
MS-ESS2,MS-ESS2-4,recall,What is evaporation?,fk_grade=13.1_out_of_band,8
MS-ESS2,MS-ESS2-4,conceptual,Why does rain fall back down to Earth instead of staying in the clouds?,fk_grade=3.4_out_of_band,8
MS-ESS2,MS-ESS2-4,applied,"If you leave a puddle of water on the sidewalk on a hot, sunny day, where does the water go and what part of the water cycle is happening?",fk_grade=11.2_out_of_band,8
MS-ESS2,MS-ESS2-5,applied,"A cold front is moving toward your town on a warm, humid summer day. What kind of weather should you expect when the front arrives?",fk_grade=4.4_out_of_band,8
MS-ESS2,MS-ESS2-6,applied,"If you live on the west coast of a continent near the ocean, why does your city tend to have milder temperatures year-round compared to a city at the same latitude in the middle of the continent?",fk_grade=15.4_out_of_band,8
MS-ESS2,MS-ESS2-6,applied,"Imagine you are a sailor in the days before engines, trying to sail from Europe to the Americas. Why would it make sense to sail south toward the equator first instead of heading straight west across the Atlantic?",fk_grade=9.2_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,What is an ore?,fk_grade=-2.2_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,What is an aquifer?,fk_grade=3.7_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,What geoscience process concentrates metal ores near volcanic areas?,fk_grade=11.5_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,What is a fossil fuel?,fk_grade=2.9_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,How does oil form?,fk_grade=-2.2_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,What is plate tectonics?,fk_grade=3.7_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,"What is sedimentary rock, and why is it important for energy resources?",fk_grade=10.7_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,What is the water table?,fk_grade=2.9_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,What does 'nonrenewable resource' mean?,fk_grade=10.0_out_of_band,8
MS-ESS3,MS-ESS3-1,recall,"What is permeability, and why does it matter for groundwater resources?",fk_grade=11.2_out_of_band,8
MS-ESS3,MS-ESS3-2,conceptual,Why do scientists study past earthquake records to predict where future earthquakes might happen?,fk_grade=9.3_out_of_band,8
MS-ESS3,MS-ESS3-2,conceptual,How does tracking historical hurricane data help forecasters warn people about future storms?,fk_grade=12.2_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,Why do engineers need to clearly define what a design must do before they start building anything?,fk_grade=9.1_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,How do scientific principles limit the kinds of solutions engineers can come up with?,fk_grade=10.1_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,Why is it important for engineers to be precise and specific when they describe a design problem?,fk_grade=9.8_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,How can a new engineering solution harm the natural environment even if it solves the original problem?,fk_grade=13.3_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,Why do engineers include potential impacts on people as part of defining a design problem?,fk_grade=10.7_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,How does a limited budget act as a constraint that shapes an engineering solution?,fk_grade=9.3_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,Why might a design solution that works perfectly in one location fail in a different environment?,fk_grade=11.3_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,How does identifying criteria help engineers decide whether one design is better than another?,fk_grade=14.3_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,Why is it harder to solve a design problem when the criteria and constraints aren't clearly defined?,fk_grade=9.8_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,How do safety requirements work as constraints in an engineering design problem?,fk_grade=9.7_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,How does knowing the constraints ahead of time help engineers avoid wasting effort on ideas that won't work?,fk_grade=9.8_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,Why do criteria and constraints sometimes conflict with each other in a design problem?,fk_grade=9.3_out_of_band,8
MS-ETS1,MS-ETS1-1,conceptual,How does thinking about a design's impact on the environment help engineers set better constraints?,fk_grade=10.7_out_of_band,8
MS-PS1,MS-PS1-3,recall,What natural resource is rayon fabric made from?,llm_inappropriate,8
MS-PS1,MS-PS1-3,recall,What does it mean for a natural resource to be non-renewable?,llm_inappropriate,8
MS-PS1,MS-PS1-1,conceptual,Why can't you just mix any atoms together and expect them to form a stable molecule?,llm_inappropriate,8
MS-PS4,MS-PS4-2,conceptual,Why does wearing sunscreen protect your skin from ultraviolet (UV) rays?,llm_inappropriate,8
MS-PS4,MS-PS4-2,conceptual,"Why does a rough, dark road absorb more light than a smooth, light-colored sidewalk?",llm_inappropriate,8
MS-LS1,MS-LS1-3,recall,What is the skeletal system?,llm_inappropriate,8
MS-LS1,MS-LS1-3,recall,What organ pumps blood through the circulatory system?,llm_inappropriate,8
MS-LS2,MS-LS2-3,recall,What is a producer in an ecosystem?,llm_inappropriate,8
MS-LS2,MS-LS2-3,recall,What is a consumer in an ecosystem?,llm_inappropriate,8
MS-LS2,MS-LS2-3,recall,What is a decomposer?,llm_inappropriate,8
MS-LS3,MS-LS3-1,recall,What is the basic building block (monomer) of proteins?,llm_inappropriate,8
MS-ESS2,MS-ESS2-2,recall,What is erosion?,llm_inappropriate,8
MS-ESS2,MS-ESS2-4,recall,What force pulls precipitation back down to Earth's surface after it forms in clouds?,llm_inappropriate,8
MS-ESS2,MS-ESS2-4,applied,Why does rain fall down to Earth instead of just staying up in the clouds forever?,llm_inappropriate,8
MS-ESS3,MS-ESS3-1,recall,What is a mineral resource?,llm_inappropriate,8
MS-ESS3,MS-ESS3-1,recall,What is groundwater?,llm_inappropriate,8
MS-ESS3,MS-ESS3-1,recall,"What is subduction, and how does it relate to mineral formation?",llm_inappropriate,8
MS-ESS3,MS-ESS3-1,recall,What is a placer deposit?,llm_inappropriate,8
MS-PS1,MS-PS1-3,recall,What natural resource is plastic most commonly made from?,duplicate,8
MS-PS1,MS-PS1-3,recall,What is polyester made from?,duplicate,8
MS-PS2,MS-PS2-3,recall,What happens to the electric force between two charged objects as they get farther apart?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is thermal energy?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is conduction?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is convection?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is radiation as a method of heat transfer?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is a thermal insulator?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is a thermal conductor?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is an example of a good thermal conductor?,duplicate,8
MS-PS3,MS-PS3-3,recall,What is an example of a good thermal insulator?,duplicate,8
MS-PS3,MS-PS3-3,recall,Which type of thermal energy transfer is the only one that can travel through a vacuum?,duplicate,8
MS-PS3,MS-PS3-3,recall,Why do metals feel colder to the touch than wood at the same room temperature?,duplicate,8
MS-PS4,MS-PS4-3,recall,What is an analog signal?,duplicate,8
MS-PS4,MS-PS4-3,recall,What is a digital signal?,duplicate,8
MS-PS4,MS-PS4-2,conceptual,Why do radio waves pass through the walls of your house but visible light cannot?,duplicate,8
MS-PS4,MS-PS4-2,applied,"When you look at yourself in a mirror, what is happening to the light waves that hit the mirror's surface?",duplicate,8
MS-LS2,MS-LS2-3,recall,What is the nitrogen cycle?,duplicate,8
MS-LS2,MS-LS2-3,recall,What does 'cycling of matter' mean in an ecosystem?,duplicate,8
MS-LS2,MS-LS2-3,recall,What is the main source of energy for most ecosystems on Earth?,duplicate,8
MS-LS3,MS-LS3-1,recall,What is a neutral mutation?,duplicate,8
MS-LS3,MS-LS3-1,recall,What is an example of a harmful mutation in humans?,duplicate,8
MS-LS3,MS-LS3-1,recall,Where are chromosomes located inside a cell?,duplicate,8
MS-LS3,MS-LS3-1,recall,What is the relationship between genes and proteins?,duplicate,8
MS-LS3,MS-LS3-2,conceptual,Why can two human siblings look different from each other even though they have the same parents?,duplicate,8
MS-LS4,MS-LS4-3,recall,What is a common ancestor?,duplicate,8
MS-LS4,MS-LS4-2,conceptual,Why do whales have tiny hip and leg bones hidden inside their bodies even though they don't have back legs?,duplicate,8
MS-LS4,MS-LS4-2,conceptual,Why do sharks and dolphins look so similar even though sharks are fish and dolphins are mammals?,duplicate,8
MS-ESS2,MS-ESS2-2,recall,What is weathering?,duplicate,8
MS-ESS3,MS-ESS3-1,recall,What process forms coal deposits?,duplicate,8
MS-ESS3,MS-ESS3-5,conceptual,Why do greenhouse gases like carbon dioxide cause Earth's temperature to rise?,duplicate,8
MS-ESS3,MS-ESS3-5,conceptual,How does burning fossil fuels lead to an increase in global temperatures?,duplicate,8
MS-PS1,MS-PS1-3,recall,What is a synthetic material?,fk_grade=10.0_out_of_band,9
MS-PS1,MS-PS1-3,recall,What is nylon made from?,fk_grade=0.5_out_of_band,9
MS-PS1,MS-PS1-3,recall,What does the word 'synthetic' mean in science?,fk_grade=3.8_out_of_band,9
MS-PS1,MS-PS1-3,recall,"What is steel, and what natural resources are used to make it?",fk_grade=4.8_out_of_band,9
MS-PS1,MS-PS1-3,recall,What natural resource is glass made from?,fk_grade=4.0_out_of_band,9
MS-PS1,MS-PS1-3,recall,"What natural resource is rubber originally found in, and what is synthetic rubber made from?",fk_grade=10.7_out_of_band,9
MS-PS1,MS-PS1-3,recall,"What is fertilizer, and what natural resources are used to make synthetic fertilizers?",fk_grade=12.2_out_of_band,9
MS-PS1,MS-PS1-3,recall,What is one negative environmental impact of producing synthetic materials like plastic?,fk_grade=15.6_out_of_band,9
MS-PS1,MS-PS1-3,recall,What is one way synthetic materials have positively impacted society?,fk_grade=15.4_out_of_band,9
MS-PS1,MS-PS1-3,recall,What natural material did synthetic dyes replace?,fk_grade=12.4_out_of_band,9
MS-PS1,MS-PS1-3,recall,What element found in nature is the basis for most synthetic polymers like plastic?,fk_grade=9.3_out_of_band,9
MS-PS1,MS-PS1-3,recall,What is a polymer?,fk_grade=3.7_out_of_band,9
MS-PS1,MS-PS1-1,conceptual,Why do different molecules have different properties even though they are all made of atoms?,fk_grade=9.9_out_of_band,9
MS-PS1,MS-PS1-1,conceptual,Why does a water molecule always have two hydrogen atoms and one oxygen atom instead of some other combination?,fk_grade=12.9_out_of_band,9
MS-PS1,MS-PS1-1,conceptual,"How do scientists use models to show what the inside of a solid material, like a crystal of table salt, looks like at the atomic level?",fk_grade=12.3_out_of_band,9
MS-PS2,MS-PS2-3,recall,What is an electric force?,fk_grade=2.9_out_of_band,9
MS-PS2,MS-PS2-3,recall,What are the two types of electric charge?,fk_grade=2.3_out_of_band,9
MS-PS2,MS-PS2-3,recall,What is a magnetic pole?,fk_grade=2.9_out_of_band,9
MS-PS2,MS-PS2-3,recall,What is a magnetic field?,fk_grade=2.9_out_of_band,9
MS-PS2,MS-PS2-3,recall,What is an electromagnet?,fk_grade=9.6_out_of_band,9
MS-PS2,MS-PS2-3,recall,How does increasing the number of coils of wire in an electromagnet affect its strength?,fk_grade=9.1_out_of_band,9
