question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade,judge_Gemini Flash 3,judge_Nemotron 3 Super 120b a12,judge_OSS 120b,rationale_Gemini Flash 3,rationale_Nemotron 3 Super 120b a12,rationale_OSS 120b,majority_label,human_review_flag
MS-LS2-087,MS-LS2,MS-LS2-3,recall,What process do plants use to release water vapor into the atmosphere?,"Plants release water vapor into the atmosphere through a process called transpiration, where water absorbed by roots moves through the plant and exits through tiny pores in the leaves.",claude-4.6-sonnet-thinking,7.77,1,1,1,"The answer accurately identifies transpiration as the process and provides a clear, scientifically correct explanation of how it occurs.","The answer correctly identifies transpiration as the process by which plants release water vapor, accurately describing how water moves from roots to leaves and exits through stomata, which fully addresses the question.","The answer correctly identifies transpiration as the process and accurately describes how water moves from roots to leaf pores, meeting the question and standard.",1,0
MS-LS2-088,MS-LS2,MS-LS2-3,recall,What does it mean when scientists say matter is 'cycled' in an ecosystem?,"When matter is cycled, it means the same atoms and molecules are used over and over again, moving between living organisms and the nonliving environment rather than being used up.",claude-4.6-sonnet-thinking,7.63,1,1,1,"The answer accurately describes the conservation and transfer of matter between biotic and abiotic components, which is the core concept of matter cycling in ecosystems.","The answer correctly states that matter is recycled through repeated use between living and nonliving components, which accurately captures the concept of matter cycling in an ecosystem.","The answer accurately explains that matter is reused by moving between organisms and the environment, matching the concept of matter cycling in ecosystems.",1,0
MS-LS2-089,MS-LS2,MS-LS2-1,conceptual,Why do populations of animals stop growing when food becomes scarce?,"When food is scarce, there is not enough energy for all individuals to survive and reproduce. Animals that cannot get enough food may starve or fail to reproduce, so the population size decreases or levels off.",claude-4.6-sonnet-thinking,8.01,1,1,1,"The answer accurately explains how limited resource availability affects individual survival and reproduction, which are the key factors determining population growth in an ecosystem.","The answer correctly explains that limited food reduces energy available for survival and reproduction, causing population growth to stop, which aligns with the standard's focus on resource availability effects.","The answer correctly explains that limited food reduces survival and reproduction, causing population growth to stop or decline, matching the standard.",1,0
MS-LS2-090,MS-LS2,MS-LS2-1,conceptual,How does a lack of water affect the size of a plant population in a desert?,"Water is essential for plants to carry out photosynthesis and other life processes. When water is scarce, fewer plants can survive and reproduce, so the population stays small and spread out.",claude-4.6-sonnet-thinking,6.88,1,1,1,"The answer accurately explains how water availability limits individual survival and reproduction, which directly determines the size of the plant population in an ecosystem.","The answer correctly explains that water scarcity limits plant survival and reproduction, leading to a smaller desert plant population, which directly addresses how resource availability affects population size as required by the standard.","The answer correctly explains that limited water reduces plant survival and reproduction, leading to a smaller, more scattered population, which aligns with the standard.",1,0
MS-LS3-077,MS-LS3,MS-LS3-1,recall,Can a mutation in a gene change the protein that gene produces?,"Yes, a mutation can change the sequence of amino acids in a protein, which may alter the protein's shape and function.",claude-4.6-sonnet-thinking,5.81,1,1,1,"The answer accurately describes the mechanism by which gene mutations alter protein structure and function, which is the core requirement of the MS-LS3-1 standard.","The answer correctly states that a mutation can change the amino‑acid sequence of a protein, thereby potentially altering its shape and function, which fully addresses the question and aligns with MS‑LS3-1.","The answer correctly states that a gene mutation can alter the protein's amino‑acid sequence, potentially changing its shape and function, directly answering the question.",1,0
MS-LS3-078,MS-LS3,MS-LS3-1,recall,What is a genetic disorder?,A genetic disorder is a disease or condition caused by a mutation or abnormality in a person's DNA or chromosomes.,claude-4.6-sonnet-thinking,7.6,1,1,1,"The answer accurately defines a genetic disorder in the context of mutations and chromosomal abnormalities, aligning with the standard's focus on structural changes to genes and their harmful effects.","The answer correctly defines a genetic disorder as a disease or condition resulting from a mutation or abnormality in DNA or chromosomes, which aligns with the standard's focus on how such changes can affect proteins and organism function.","The answer correctly defines a genetic disorder as a condition resulting from DNA or chromosomal mutations, which aligns with the standard's focus on gene changes affecting the organism.",1,0
MS-LS3-079,MS-LS3,MS-LS3-2,conceptual,Why can a strawberry plant produce offspring through runners that look exactly like the parent plant?,"Strawberry runners are a form of asexual reproduction, so the new plant receives an exact copy of the parent's DNA and will have identical traits.",claude-4.6-sonnet-thinking,8.35,1,1,1,"The answer correctly identifies runners as asexual reproduction and explains that this process results in identical genetic information and traits, accurately fulfilling the requirements of the standard.","The answer correctly states that strawberry runners are a form of asexual reproduction, producing offspring with an exact copy of the parent's DNA, which explains why they look identical.","The answer correctly states that runners are asexual, producing genetically identical offspring, which explains the identical appearance.",1,0
MS-LS3-080,MS-LS3,MS-LS3-2,conceptual,How does the process of sexual reproduction act like 'shuffling a deck of cards' when it comes to genes?,"Just as shuffling cards creates a new, unpredictable order, sexual reproduction randomly combines alleles from two parents into a new arrangement, so each offspring receives a unique genetic 'hand.'",claude-4.6-sonnet-thinking,7.97,1,1,1,The answer accurately explains how sexual reproduction creates genetic variation by comparing the random combination of alleles from two parents to the unpredictable outcome of shuffling a deck of cards.,"The answer correctly compares sexual reproduction to shuffling a deck of cards by explaining that random combination of alleles from two parents creates unique genetic combinations in offspring, illustrating how sexual reproduction generates genetic variation as required by the standard.",The answer correctly uses the card‑shuffling analogy to explain random allele mixing and resulting genetic variation in offspring.,1,0
MS-LS4-071,MS-LS4,MS-LS4-3,recall,What are gill slits (pharyngeal pouches) in an embryo?,"Gill slits, also called pharyngeal pouches, are small openings or folds that appear in the throat region of vertebrate embryos during early development, even in animals that never breathe through gills as adults.",claude-4.6-sonnet-thinking,6.28,1,1,1,"The answer accurately defines the structures and notes their presence across diverse species regardless of adult anatomy, which is essential for understanding the evolutionary relationships described in standard MS-LS4-3.","The answer accurately describes gill slits as embryonic throat openings/folds present in vertebrate embryos, even in non‑gill‑breathing adults, correctly addressing the embryological similarity concept.","The answer correctly defines gill slits/pharyngeal pouches as embryonic throat openings present in vertebrates, noting they appear even in species without adult gills, which aligns with the question.",1,0
MS-LS4-072,MS-LS4,MS-LS4-3,recall,What does it mean when two species share similar embryo structures?,"When two species share similar embryo structures, it suggests they share a common ancestor and are more closely related evolutionarily.",claude-4.6-sonnet-thinking,6.94,1,1,1,"The answer accurately states that shared embryonic structures indicate common ancestry and evolutionary relationships, which is the core concept of standard MS-LS4-3.","The answer correctly explains that shared embryo structures indicate common ancestry and closer evolutionary relationship, which aligns with the standard's focus on using embryological similarities to infer evolutionary relationships.","The answer correctly explains that similar embryonic structures indicate common ancestry and closer evolutionary relationship, aligning with the standard.",1,0
MS-LS4-073,MS-LS4,MS-LS4-6,recall,What is a frequency in science when talking about traits in a population?,"Frequency refers to how often a particular trait appears in a population, usually expressed as a percentage or fraction of the total number of individuals.",claude-4.6-sonnet-thinking,8.54,1,1,1,"The answer accurately defines trait frequency using mathematical terms like percentage and fraction, which is essential for understanding the population shifts described in MS-LS4-6.","The answer correctly defines trait frequency as how often a trait appears in a population and notes it can be expressed as a fraction or percentage, which satisfies the standard.","The answer accurately defines frequency as the proportion of individuals with a trait, expressed as a fraction or percentage, which is appropriate for the standard.",1,0
MS-LS4-074,MS-LS4,MS-LS4-6,recall,What does it mean for a trait to give an organism a 'selective advantage'?,"A selective advantage means that a trait helps an organism survive and reproduce better than others in the same environment, making it more likely that trait will increase in the population over time.",claude-4.6-sonnet-thinking,8.41,1,1,1,The answer accurately defines selective advantage by connecting individual survival and reproductive success to the resulting increase in trait frequency within a population over time.,"The answer correctly defines selective advantage as a trait that improves survival and reproduction, making it more likely to increase in the population, which satisfies MS-LS4-6.","The answer correctly defines a selective advantage as a trait that improves survival and reproduction, leading to increased frequency in the population.",1,0
MS-LS4-075,MS-LS4,MS-LS4-1,conceptual,Why do scientists find fossils of the same type of organism in rock layers all over the world?,"Because natural laws, like how organisms die and get buried in sediment, work the same way everywhere on Earth. When the same species lived across wide areas, their remains got preserved in similar rock layers on different continents, leaving a global record of that organism's existence.",claude-4.6-sonnet-thinking,8.47,1,1,1,"The answer accurately addresses the principle of uniformitarianism and the widespread distribution of species, which are central to the MS-LS4-1 standard's focus on interpreting the fossil record.","The answer correctly explains that uniform natural laws and the organism's wide geographic distribution lead to similar fossils being found in comparable rock layers worldwide, which aligns with the standard's emphasis on interpreting fossil patterns.","The answer correctly explains that identical organisms lived widely and were buried by the same natural processes, resulting in their fossils appearing in contemporaneous rock layers worldwide.",1,0
MS-LS4-076,MS-LS4,MS-LS4-1,conceptual,Why are there more fossils of hard-shelled or bony organisms than soft-bodied ones?,"Hard materials like shells, bones, and teeth resist decay and are more likely to be replaced by minerals over time, forming fossils. Soft body parts usually decompose quickly before fossilization can occur, so soft-bodied organisms are rarely preserved in the fossil record.",claude-4.6-sonnet-thinking,8.54,1,1,1,"The answer accurately explains the preservation bias in the fossil record based on the physical properties of hard versus soft tissues, which is a core concept for interpreting patterns in fossil data as required by the standard.","The answer correctly explains that hard parts resist decay and are more likely to fossilize, while soft tissues decompose quickly, leading to the observed fossil bias.","The answer correctly explains that hard parts resist decay and fossilize more readily, while soft bodies decompose quickly, accounting for the bias in the fossil record.",1,0
MS-LS4-077,MS-LS4,MS-LS4-1,conceptual,How do scientists use rock layers to figure out the order in which different life forms appeared on Earth?,"Older rock layers form first and are buried deeper, while newer layers form on top. By identifying which fossils appear in lower versus upper layers, scientists can determine the relative order in which organisms lived, with deeper layers containing older life forms.",claude-4.6-sonnet-thinking,8.59,1,1,1,"The answer accurately explains the law of superposition and its application to relative dating of fossils, which is a core concept for standard MS-LS4-1.","The answer correctly explains the principle of superposition and how fossil succession in rock layers reveals the relative order of life forms, which fully addresses the question and aligns with the standard.",The answer correctly explains using the principle of superposition—older deeper layers and newer upper layers—to determine the relative order of life forms via their fossils.,1,0
MS-LS4-078,MS-LS4,MS-LS4-2,conceptual,"Why do a human arm, a whale flipper, and a bat wing all have the same basic bone arrangement?","These structures are homologous, meaning they were inherited from a common ancestor that had the same basic limb bones. Over time, natural selection shaped these limbs differently to suit each animal's way of life.",claude-4.6-sonnet-thinking,6.73,1,1,1,"The answer correctly identifies homology and common ancestry as the reason for anatomical similarities, which directly addresses the core requirement of MS-LS4-2.","The answer correctly explains the similar bone arrangement as homology from a common ancestor, invoking natural selection to account for differences, which fully addresses the evolutionary‑relationship explanation required by MS-LS4-2.","The answer correctly explains that the shared bone arrangement is due to homology from a common ancestor, aligning with the evolutionary explanation required.",1,0
MS-LS4-079,MS-LS4,MS-LS4-2,conceptual,Why do humans and chimpanzees have so many similar bones and muscles?,"Humans and chimpanzees share a relatively recent common ancestor, so they inherited many of the same anatomical features from that ancestor. Greater anatomical similarity indicates a closer evolutionary relationship.",claude-4.6-sonnet-thinking,7.77,1,1,1,The answer accurately identifies common ancestry as the cause of anatomical similarities and correctly explains how these similarities are used to infer evolutionary relationships as required by the standard.,"The answer correctly explains that shared ancestry leads to anatomical similarity, which aligns with the standard's expectation to infer evolutionary relationships from anatomical similarities.","The answer correctly explains similarity by recent common ancestry, aligning with LS4-2 expectations.",1,0
MS-LS4-080,MS-LS4,MS-LS4-2,conceptual,Why do scientists say that all tetrapods (four-limbed vertebrates) are related to ancient fish?,"Fossil fish like Tiktaalik show a combination of fish and tetrapod features, including fin bones that resemble the limb bones of land animals. This anatomical evidence suggests that four-limbed land vertebrates evolved from lobe-finned fish ancestors.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer accurately uses anatomical evidence from transitional fossils to explain the evolutionary relationship between fish and tetrapods, aligning perfectly with the MS-LS4-2 standard.","The answer correctly cites transitional fossils like Tiktaalik with anatomical features linking fish fins to tetrapod limbs, providing evidence for common ancestry.","The answer correctly explains that anatomical similarities in transitional fossils like Tiktaalik link tetrapods to ancient fish, meeting the standard.",1,0
MS-ESS1-092,MS-ESS1,MS-ESS1-1,recall,What causes a solar eclipse?,"A solar eclipse occurs when the Moon passes directly between Earth and the Sun, blocking the Sun's light and casting a shadow on part of Earth.",claude-4.6-sonnet-thinking,5.24,1,1,1,"The answer accurately describes the alignment of the Earth, Sun, and Moon and the resulting shadow, which is the core mechanism of a solar eclipse as required by the standard.","The answer correctly describes that a solar eclipse occurs when the Moon passes between Earth and the Sun, blocking sunlight and casting a shadow on Earth.","The answer correctly explains that a solar eclipse is caused by the Moon passing directly between Earth and the Sun, blocking sunlight and casting a shadow on Earth, matching the standard's expectations.",1,0
MS-ESS1-093,MS-ESS1,MS-ESS1-1,recall,What is the term for the point in Earth's orbit when the Northern Hemisphere is tilted most toward the Sun?,"This point is called the summer solstice, which occurs around June 21 and is the day with the most hours of daylight in the Northern Hemisphere.",claude-4.6-sonnet-thinking,7.55,1,1,1,The answer accurately identifies the summer solstice as the point of maximum tilt toward the Sun and provides relevant details about its timing and effect on daylight.,The reference answer correctly identifies the term as the summer solstice and provides accurate supporting details about timing and daylight.,"The answer correctly identifies the summer solstice as the point when the Northern Hemisphere is tilted most toward the Sun, providing sufficient detail.",1,0
MS-ESS1-094,MS-ESS1,MS-ESS1-3,conceptual,Why does it take much longer for the outer planets to orbit the Sun compared to Earth?,"The outer planets travel along much larger orbital paths, so they have a greater distance to cover. Additionally, they move more slowly because the Sun's gravitational pull is weaker at greater distances, which means they take hundreds of Earth-years to complete one orbit.",claude-4.6-sonnet-thinking,6.31,1,1,1,The answer accurately explains the two physical factors—larger orbital circumference and slower orbital velocity due to reduced gravitational force—that result in longer orbital periods for the outer planets.,"The answer correctly explains that outer planets have larger orbital paths and move more slowly due to weaker solar gravity, which accounts for their longer orbital periods.","The answer correctly explains that greater orbital distance and weaker solar gravity lead to larger paths and slower speeds, causing longer orbital periods.",1,0
MS-ESS2-088,MS-ESS2,MS-ESS2-2,recall,What is a topographic map?,"A topographic map is a map that uses contour lines to show the shape and elevation of Earth's surface, including hills, valleys, and plains.",claude-4.6-sonnet-thinking,5.24,1,1,1,"The definition accurately describes a topographic map's use of contour lines to represent elevation and terrain, providing a foundational tool for studying surface changes as required by the standard.","The answer correctly defines a topographic map and mentions contour lines showing elevation and landforms, which is appropriate for a middle-school explanation.",The answer accurately defines a topographic map by describing its use of contour lines to depict elevation and landforms.,1,0
MS-ESS2-089,MS-ESS2,MS-ESS2-4,recall,What is the term for the process by which water vapor cools and turns back into liquid water droplets to form clouds?,The process is called condensation. It occurs when water vapor in the atmosphere loses heat energy and changes back into tiny liquid water droplets that collect to form clouds.,claude-4.6-sonnet-thinking,8.54,1,1,1,The answer correctly identifies condensation and provides a scientifically accurate explanation of the phase change and energy loss involved in cloud formation.,"The answer correctly identifies condensation as the process and accurately describes how water vapor cools to form liquid droplets that make clouds, fully addressing the question.","The answer correctly identifies condensation as the process where water vapor cools and becomes liquid droplets forming clouds, matching the question.",1,0
MS-ESS3-085,MS-ESS3,MS-ESS3-1,recall,What process moves water from the surface down into the ground to recharge aquifers?,"The process is called infiltration, where precipitation or surface water soaks down through soil and rock to replenish underground aquifers.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer correctly identifies and describes infiltration as the process by which water enters the ground to recharge aquifers, which is a key geoscience process related to the distribution of groundwater.","The answer correctly identifies infiltration as the process moving surface water into the ground to recharge aquifers, providing a sufficient explanation for the question.",The answer correctly identifies infiltration as the process that moves surface water down to recharge aquifers.,1,0
MS-ESS3-086,MS-ESS3,MS-ESS3-2,conceptual,How does building an early warning system for tsunamis help reduce the number of people who get hurt?,"Tsunami early warning systems use sensors in the ocean to detect unusual waves caused by underwater earthquakes and quickly send alerts to coastal communities. This gives people extra time to evacuate to higher ground before the dangerous waves arrive, reducing casualties.",claude-4.6-sonnet-thinking,7.82,1,1,1,"The answer accurately explains how the technology functions to detect hazards and provides the specific mitigation action (evacuation) that reduces human impact, aligning with the standard.","The answer correctly explains that tsunami early warning systems detect seismic activity, provide timely alerts, and allow evacuation, directly reducing injuries and deaths.","The answer accurately explains that early warning systems detect tsunamis and provide timely alerts, allowing evacuation and thus reducing injuries, fully addressing the question.",1,0
MS-PS1-083,MS-PS1,MS-PS1-1,conceptual,How does a model of a molecule show which atoms are bonded to each other?,"In molecular models, lines or sticks drawn between atom symbols represent chemical bonds, showing which atoms are directly connected. The pattern of connections tells you the structure and formula of the molecule.",claude-4.6-sonnet-thinking,6.78,1,1,1,"The answer accurately describes the standard convention of using lines or sticks to represent chemical bonds in molecular models, which is a fundamental aspect of modeling atomic composition at the middle-school level.","The answer correctly explains that lines or sticks in molecular models represent bonds, directly showing which atoms are bonded, which fulfills the question's requirement.","The answer correctly explains that lines or sticks in a molecular model represent bonds, indicating which atoms are connected.",1,0
MS-PS1-084,MS-PS1,MS-PS1-1,applied,"Your friend says that since both water (H₂O) and table salt (NaCl) are made of atoms, their models should look basically the same. How would you explain why their models would actually look very different?","Water is a simple molecule, so its model shows just 3 atoms—2 hydrogen atoms bonded to 1 oxygen atom—as one small, complete unit. Table salt is an extended structure, meaning its model shows sodium and chloride ions repeating over and over in a large crystal lattice, with no single separate 'molecule' to point to.",claude-4.6-sonnet-thinking,8.09,1,1,1,"The answer accurately distinguishes between a simple molecule and an extended structure by explaining the difference between discrete units and repeating crystal lattices, which aligns perfectly with MS-PS1-1.","The answer correctly distinguishes water as a discrete molecule from NaCl as an ionic crystal lattice, meeting the standard's requirement to model simple molecules vs extended structures.","The answer correctly explains that water is a discrete molecule with three atoms, while salt forms an extended crystal lattice of repeating ions, showing why their models differ.",1,0
MS-PS4-085,MS-PS4,MS-PS4-2,conceptual,Why does foam or carpet reduce the echo in a room compared to bare concrete walls?,"Soft, porous materials like foam and carpet absorb sound wave energy, converting it to a tiny amount of heat, so very little sound is reflected back into the room. Hard, dense surfaces like concrete reflect most of the sound energy, creating echoes.",claude-4.6-sonnet-thinking,6.14,1,1,1,"The answer accurately explains how material properties lead to absorption versus reflection of sound waves, which directly aligns with the MS-PS4-2 standard.","The answer correctly explains that soft, porous materials absorb sound energy (reducing reflections and echoes) while hard surfaces like concrete reflect most sound, which aligns with the standard's focus on wave reflection, absorption, and transmission.","The answer correctly explains that foam and carpet absorb sound energy, reducing reflections and echoes, unlike concrete which reflects sound.",1,0
MS-PS4-086,MS-PS4,MS-PS4-2,conceptual,Why can you see a fish inside an aquarium even though the glass is solid?,"Glass is transparent to visible light, meaning it transmits most light waves through it rather than reflecting or absorbing them. This allows light from the fish to pass through the glass and reach your eyes so you can see the fish clearly.",claude-4.6-sonnet-thinking,6.78,1,1,1,"The answer accurately explains visibility using the concepts of transmission, reflection, and absorption as required by the standard.","The answer correctly explains that glass transmits visible light, allowing light from the fish to reach the observer, which aligns with the standard about wave transmission through materials.","The answer correctly explains that glass transmits visible light, allowing light from the fish to reach the observer, which aligns with the concept of wave transmission.",1,0
MS-LS1-090,MS-LS1,MS-LS1-3,recall,What is the endocrine system?,"The endocrine system is a group of glands that produce and release hormones into the blood to regulate body processes such as growth, metabolism, and reproduction.",claude-4.6-sonnet-thinking,5.24,1,1,1,"The answer accurately defines the endocrine system and its function, identifying it as a group of glands that work together as a subsystem to regulate body processes.","The answer accurately defines the endocrine system as glands that secrete hormones to regulate key body processes, aligning with the subsystems-of-cells concept.","The answer accurately defines the endocrine system as hormone-producing glands that regulate body processes, which is appropriate and sufficient for the question.",1,0
MS-LS2-091,MS-LS2,MS-LS2-1,conceptual,How does a lack of water affect the plants living in an ecosystem?,"Plants need water to carry out photosynthesis and other life processes, so when water is limited, plants cannot grow well and may die. This reduces the number and size of plants that can survive in that ecosystem.",claude-4.6-sonnet-thinking,6.73,1,1,1,"The answer accurately explains the biological necessity of water for individual plants and the subsequent impact on the overall population size, directly addressing the core requirements of MS-LS2-1.","The answer correctly explains that limited water impairs photosynthesis and growth, leading to poorer plant survival and reduced numbers and sizes, directly addressing the effect of resource availability on organisms in an ecosystem.","The answer correctly explains that limited water impairs photosynthesis and growth, leading to smaller or fewer plants, which aligns with the standard.",1,0
MS-LS3-081,MS-LS3,MS-LS3-1,recall,What is the term for the specific order of DNA bases in a gene?,"The specific order of DNA bases in a gene is called the DNA sequence, and this sequence determines what protein is made.",claude-4.6-sonnet-thinking,6.73,1,1,1,"The answer correctly identifies 'DNA sequence' as the term for the order of bases and accurately links it to protein production, which is a foundational concept for standard MS-LS3-1.","The answer correctly identifies the term for the specific order of DNA bases in a gene as the DNA sequence and adds accurate, relevant information without error.","The answer correctly identifies the term as the DNA (nucleotide) sequence, which directly addresses the question.",1,0
MS-LS3-082,MS-LS3,MS-LS3-1,recall,What is the term for all the DNA contained in an organism's cells?,"The complete set of DNA in an organism's cells is called the genome, and it contains all of the organism's genes and genetic information.",claude-4.6-sonnet-thinking,6.73,1,1,1,"The reference answer accurately identifies the term 'genome' and provides a correct definition, which is a foundational concept for understanding the structure of genes and chromosomes as described in standard MS-LS3-1.",The answer correctly identifies the term for all DNA in an organism's cells as the genome and provides appropriate additional detail.,The answer correctly identifies 'genome' as the term for all DNA in an organism's cells and provides an accurate definition.,1,0
MS-LS3-083,MS-LS3,MS-LS3-2,conceptual,How do egg and sperm cells contribute to genetic variation in offspring?,"Egg and sperm cells each carry only half the parent's chromosomes, and when they join during fertilization, the offspring receives a unique combination of chromosomes from both parents, resulting in genetic variation.",claude-4.6-sonnet-thinking,8.76,1,1,1,"The answer accurately explains that gametes contain half the genetic information and combine during fertilization to create a unique genetic profile, which meets the middle-school requirement for explaining genetic variation in sexual reproduction.","The answer correctly explains that haploid egg and sperm cells each contribute half the chromosomes, and their fusion creates a unique chromosome combination, which captures the main source of genetic variation in sexual reproduction appropriate for MS-LS3-2.","The answer correctly explains that each gamete contributes a half set of chromosomes, and their random combination during fertilization creates genetic variation.",1,0
MS-LS3-084,MS-LS3,MS-LS3-2,conceptual,Why can two human parents with the same hair color still have a child with a different hair color?,"Each parent carries two copies of genes for hair color and passes only one copy to the child; if each parent carries a hidden copy of a different hair color gene, the child might inherit both hidden copies and display that different hair color.",claude-4.6-sonnet-thinking,7.35,1,1,1,The answer accurately describes the basic principles of Mendelian inheritance and how the combination of alleles from two parents during sexual reproduction leads to genetic variation.,"The answer correctly explains that parents can be heterozygous for recessive hair‑color alleles, allowing a child to inherit two recessive alleles and show a different hair color, which illustrates genetic variation from sexual reproduction.","The answer correctly explains that each parent carries two alleles and can pass a hidden differing allele, resulting in a child with a different hair color.",1,0
MS-LS4-081,MS-LS4,MS-LS4-3,recall,What is a tail structure that appears in many vertebrate embryos?,"Many vertebrate embryos, including human embryos, develop a small tail structure early in development. This tail disappears before birth in most species, but its presence shows a shared ancestry among vertebrates.",claude-4.6-sonnet-thinking,8.01,1,1,1,"The answer accurately identifies the embryonic tail structure and correctly explains its significance in providing evidence for common ancestry among vertebrates, which aligns with the learning goals of MS-LS4-3.","The reference answer correctly states that many vertebrate embryos develop an early tail structure (post‑anal tail) that later regresses, which directly answers the question and aligns with the standard.",The answer correctly identifies the embryonic tail that appears in many vertebrate embryos and explains its significance for shared ancestry.,1,0
MS-LS4-082,MS-LS4,MS-LS4-2,conceptual,Why do scientists think that modern birds are related to dinosaurs?,"Fossils of feathered dinosaurs, along with skeletal similarities such as hollow bones, a wishbone, and similar hip and ankle structures shared by dinosaurs and modern birds, provide strong anatomical evidence that birds evolved from a group of theropod dinosaurs.",claude-4.6-sonnet-thinking,8.01,1,1,1,"The answer accurately identifies specific anatomical similarities between modern birds and fossil dinosaurs to explain their evolutionary relationship, directly fulfilling the requirements of the MS-LS4-2 standard.","The answer correctly cites anatomical evidence like feathered dinosaur fossils and shared skeletal traits, directly addressing why birds are related to dinosaurs.","The answer correctly explains that anatomical and fossil evidence (feathered dinosaurs, hollow bones, wishbone, hip/ankle similarities) supports the evolutionary link between birds and dinosaurs.",1,0
MS-LS4-083,MS-LS4,MS-LS4-1,applied,"A scientist is digging through rock layers and finds lots of trilobite fossils in the deep lower layers, but no trilobite fossils at all in the upper layers. What does this pattern tell us about trilobites?","This pattern indicates that trilobites went extinct at some point in Earth's history. Because deeper rock layers are older, the disappearance of trilobite fossils in the upper (younger) layers shows they died out and no longer existed after a certain time period.",claude-4.6-sonnet-thinking,8.15,1,1,1,"The answer accurately applies the principle of superposition to conclude that the disappearance of a species in younger rock layers is evidence of extinction, which directly fulfills the requirements of the MS-LS4-1 standard.","The answer correctly interprets the fossil pattern as evidence of trilobite extinction, aligning with MS-LS4-1.","The answer correctly explains that the absence of trilobite fossils in younger layers indicates their extinction, aligning with the expected interpretation of fossil record patterns.",1,0
MS-ESS1-095,MS-ESS1,MS-ESS1-1,applied,"If you see a full moon tonight, what phase will the moon most likely be in about two weeks from now?","About two weeks after a full moon, the moon will be in the new moon phase. This is because the moon takes roughly 29.5 days to complete one full cycle of phases, so halfway through that cycle it goes from full to new.",claude-4.6-sonnet-thinking,6.09,1,1,1,The answer correctly identifies the new moon as occurring approximately two weeks after a full moon and provides the correct scientific reasoning based on the lunar cycle length.,"The answer correctly states that roughly half a lunar cycle (≈14 days) after a full moon the Moon reaches the new moon phase, which aligns with the standard's focus on lunar phase cycles.",The answer correctly identifies the new moon phase as occurring about two weeks after a full moon and provides appropriate reasoning.,1,0
MS-ESS2-090,MS-ESS2,MS-ESS2-2,recall,What do geologists call the slow movement of rock and soil down a slope due to gravity?,"The slow movement of rock and soil down a slope due to gravity is called mass wasting (or mass movement), with a common slow form called creep.",claude-4.6-sonnet-thinking,7.0,1,1,1,"The answer accurately identifies both the general term for gravity-driven movement and the specific slow form known as creep, which aligns with the geological processes described in the standard.",The answer correctly identifies mass wasting (mass movement) as the term for slow downslope movement of rock and soil due to gravity and notes creep as a common slow form.,"The answer correctly identifies the geologic term (mass wasting/mass movement) and notes the specific slow form (creep), fully addressing the question.",1,0
MS-ESS2-091,MS-ESS2,MS-ESS2-2,recall,What is the name for the fan-shaped deposit of sediment that forms where a river meets a large body of water?,This landform is called a delta. It forms when a river slows down and deposits the sediment it has been carrying.,claude-4.6-sonnet-thinking,8.9,1,1,1,"The answer correctly identifies the landform and explains the process of deposition, which directly aligns with the geoscience processes described in standard MS-ESS2-2.","The answer correctly identifies the landform as a delta and explains its formation by sediment deposition when river flow slows, which adequately addresses the question.","The answer correctly identifies the fan‑shaped sediment deposit as a delta and briefly explains its formation, fully addressing the question.",1,0
MS-ETS1-083,MS-ETS1,MS-ETS1-1,conceptual,How does a size or weight constraint influence what design solutions an engineer can choose?,"A size or weight limit rules out any design that is too large or heavy, regardless of how well it might otherwise work. Engineers must select materials and configurations that accomplish the goal while staying within those physical boundaries.",claude-4.6-sonnet-thinking,8.35,1,1,1,"The answer accurately explains how physical constraints limit the field of possible solutions by setting non-negotiable boundaries, which is a core concept of standard MS-ETS1-1.",The answer accurately describes how size/weight constraints eliminate designs that exceed those limits and guides engineers to choose materials and configurations that meet the goal within the boundaries.,The answer correctly explains that size or weight constraints limit feasible designs and require engineers to choose appropriate materials and configurations to meet the goal within those limits.,1,0
MS-PS1-085,MS-PS1,MS-PS1-3,recall,What is the raw material called that is used to make most synthetic plastics?,"The raw material used to make most synthetic plastics is petroleum, also called crude oil, which is extracted from the ground.",claude-4.6-sonnet-thinking,6.73,1,1,1,"The answer accurately identifies petroleum as the primary natural resource used for synthetic plastics, directly addressing the requirement of MS-PS1-3 to understand that synthetic materials originate from natural resources.","The answer correctly identifies petroleum (crude oil) as the primary raw material for most synthetic plastics, satisfying the standard.",The answer correctly identifies petroleum (crude oil) as the primary raw material used to make most synthetic plastics.,1,0
MS-PS1-086,MS-PS1,MS-PS1-1,conceptual,How do atoms stay connected to each other in a molecule?,"Atoms stay connected by sharing or transferring electrons, which creates a chemical bond. These bonds act like a force that holds the atoms together in a stable arrangement.",claude-4.6-sonnet-thinking,6.94,1,1,1,"The answer accurately describes the roles of electron sharing and transfer in forming chemical bonds and identifies these bonds as the forces holding atoms together, which is appropriate for the MS-PS1-1 standard.","The answer correctly explains that atoms are held together by chemical bonds formed through sharing or transferring electrons, which aligns with the standard's focus on describing atomic composition in molecules.","The answer correctly explains that atoms bond by sharing or transferring electrons, forming chemical bonds that hold them together, which aligns with the standard.",1,0
